measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2010,8.216654755531294e-05,0.00020534043840602194,2.314427026977744e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.10628952410250887,0.26805917857133355,0.029906015085579784
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,1,Number,2009,11.190579260084053,21.93463891969211,4.1166538672924835
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,2,Percent,2009,0.0005346278720236969,0.0010353764528786065,0.0001941278406822395
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,3,Rate,2009,0.5682341191996045,1.1137949105950922,0.2090350400961299
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2007,7838.663954672339,12599.469168681591,4533.3370775284
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2007,0.04119403018768116,0.06729326278494892,0.024246657159203083
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2007,62.218104772712636,100.00621245541865,35.98261679422576
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2007,26627.58154113249,44536.18478195662,15035.73218083198
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2007,0.09782036184105034,0.16590088155578386,0.053585457132149
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2007,126.15471277490374,211.0011226734496,71.23547708240584
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2012,41.97726606146337,110.58686211576203,10.175740528979029
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2012,7.190121270962575e-05,0.00018751265048489948,1.755384485548476e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2012,0.08086604999947357,0.21303728327719382,0.01960279979151653
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2005,26693.115279314687,45170.57343387119,13632.268332351954
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.09896950569931542,0.16453180737314146,0.05232555366274896
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2005,133.52091236408577,225.94650769643178,68.18960193597898
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,2006,266.93071253417787,523.4792469134381,112.73439764232748
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.011786538996389232,0.022335392211138567,0.005053412612227333
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2006,13.350938921125204,26.18259766988438,5.6385795510130485
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2013,5698.277816518453,11331.905417696356,2187.9633249088424
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2013,0.04339689578652994,0.08406154768536664,0.016054997670376398
